ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-530002,Source2,2,2022-08-22 19:49:30,2022-08-22 20:19:08,36.121674,-119.324509,,,0.0,Lane blocked due to crash on CA-99 Northbound before Avenue 184.,CA-99,Tulare,Tulare,CA,93274,US,US/Pacific,KVIS,2022-08-22 19:56:00,87.0,87.0,39.0,29.56,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-530005,Source2,1,2022-08-22 19:59:10,2022-08-22 20:44:17,37.316204,-121.970703,,,0.0,Right hand shoulder blocked due to crash on I-280 Southbound after Exit 7 Saratoga Ave.,I-280,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,2022-08-22 19:53:00,73.0,73.0,68.0,29.9,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-530007,Source2,2,2022-08-22 20:38:18,2022-08-22 21:07:47,33.85088,-117.814468,,,0.0,Lane blocked due to crash on CA-91 Westbound at Lakeview Ave.,CA-91 Express Lanes,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,2022-08-22 20:53:00,72.0,72.0,71.0,29.78,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-530012,Source2,3,2022-08-22 20:47:02,2022-08-22 21:16:45,37.737206,-122.402557,,,0.0,Lane blocked due to crash on I-280 Northbound near US-101 .,I-280 N,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2022-08-22 20:56:00,64.0,64.0,84.0,29.95,10.0,WNW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-530014,Source3,2,2022-08-22 18:01:30,2022-08-22 18:31:05,37.169819,-118.289574,,,0.0,Lane blocked due to crash on US-395 Main St at Baker Creek Rd.,Poplar St,Big Pine,Inyo,CA,93513,US,US/Pacific,KBIH,2022-08-22 17:56:00,101.0,101.0,11.0,25.77,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-530016,Source2,2,2022-08-22 18:33:28,2022-08-22 19:18:16,37.33379,-121.936409,,,0.8199999928474426,Exit ramp from I-880 Northbound at Exits 1A 1B 1D to N Bascom Ave Southbound partially blocked due to crash.,N Bascom Ave,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2022-08-22 18:45:00,77.0,77.0,60.0,29.91,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530018,Source2,3,2022-08-22 17:43:44,2022-08-22 18:28:32,38.234791,-122.103844,,,0.0,Right hand shoulder blocked due to crash on I-80 Eastbound before CA-12.,I-80,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2022-08-22 17:54:00,86.0,86.0,44.0,29.88,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530021,Source2,3,2022-08-21 23:58:09,2022-08-22 01:44:53,33.892696,-118.363983,,,0.0,HOV lane blocked and #1 and #2 lane blocked due to crash on I-405 Southbound at Exit 42B Inglewood Ave.,I-405,Redondo Beach,Los Angeles,CA,90278,US,US/Pacific,KHHR,2022-08-21 23:53:00,69.0,69.0,81.0,29.94,10.0,WSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-530022,Source2,2,2022-08-22 18:24:15,2022-08-22 19:09:11,37.428638,-122.101646,,,0.0,Slow lane blocked due to crash on US-101 Northbound before Exits 400B 400C San Antonio Rd.,Bayshore Fwy N,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2022-08-22 18:47:00,75.0,75.0,65.0,29.96,10.0,NW,18.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530023,Source2,2,2022-08-22 18:59:06,2022-08-22 19:28:48,33.857491,-117.980553,,,0.0,Lane blocked due to crash on CA-91 Westbound at I-5 .,CA-91 W,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2022-08-22 18:53:00,78.0,78.0,58.0,29.76,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530024,Source2,3,2022-08-22 18:59:55,2022-08-22 19:29:43,34.025761,-118.275291,,,0.0,Lane blocked due to crash on I-110 Northbound at 28th St.,W 28th St,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2022-08-22 18:54:00,67.0,67.0,87.0,29.67,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530025,Source2,2,2022-08-22 18:02:48,2022-08-22 18:32:25,38.974548,-121.609703,,,0.0,Lane blocked due to crash on CA-99 at Wilson Rd.,Garden Hwy,Yuba City,Sutter,CA,95991-9540,US,US/Pacific,KMYV,2022-08-22 17:53:00,97.0,97.0,23.0,29.8,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530026,Source2,1,2022-08-22 19:11:35,2022-08-22 19:56:26,34.040539,-118.182312,,,0.0,Lane blocked due to crash on Cesar E Chavez Ave Westbound at Record Ave.,E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90063-1849,US,US/Pacific,KCQT,2022-08-22 19:11:00,67.0,67.0,87.0,29.67,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-530028,Source2,2,2022-08-22 19:16:13,2022-08-22 19:45:51,33.778403999999995,-117.890388,,,0.0,#2 #3 #4 lane blocked due to crash on CA-22 Eastbound before The City Dr.,CA-22,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2022-08-22 18:53:00,74.0,74.0,66.0,29.81,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530030,Source2,2,2022-08-22 18:41:26,2022-08-22 19:25:46,33.830479,-118.083038,,,1.919999957084656,Exit ramp from I-605 Northbound at Exit 3 to E Carson St Eastbound lane blocked due to crash.,I-605 N,Hawaiian Gardens,Los Angeles,CA,90716,US,US/Pacific,KSLI,2022-08-22 18:58:00,75.0,75.0,67.0,29.81,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530031,Source2,3,2022-08-22 17:23:27,2022-08-22 17:53:15,37.386616,-121.905563,,,0.0,#2 lane blocked due to crash on I-880 Southbound before Exit 5 Brokaw Rd.,I-880 S,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2022-08-22 16:53:00,83.0,83.0,46.0,29.92,10.0,NNW,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530032,Source2,1,2022-08-22 16:41:38,2022-08-22 17:26:36,37.966721,-122.30529,,,0.0,Crash on San Pablo Dam Rd at Milton Dr.,San Pablo Dam Rd,El Sobrante,Contra Costa,CA,94803-2907,US,US/Pacific,KCCR,2022-08-22 16:53:00,90.0,90.0,34.0,29.87,10.0,WSW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-530033,Source2,3,2022-08-22 18:08:56,2022-08-22 18:53:14,34.053085,-118.223228,,,0.0,Lane blocked due to crash on I-10 Westbound after US-101.,San Bernardino Fwy,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2022-08-22 17:47:00,72.0,72.0,76.0,29.68,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530041,Source2,3,2022-08-22 18:44:25,2022-08-22 19:14:01,33.76136,-117.863289,,,0.0,#1 lane blocked due to crash on I-5 Northbound before 17th St .,I-5,Santa Ana,Orange,CA,92706,US,US/Pacific,KSNA,2022-08-22 18:53:00,74.0,74.0,66.0,29.81,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530045,Source3,3,2022-08-22 17:18:27,2022-08-22 17:48:13,33.802799,-118.081718,,,0.0,Lane blocked due to crash on I-605 Northbound before Katella Ave.,I-605 N,Los Alamitos,Orange,CA,90720,US,US/Pacific,KSLI,2022-08-22 16:58:00,78.0,78.0,62.0,29.81,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530046,Source2,1,2022-08-22 16:47:29,2022-08-22 17:17:17,34.07048,-117.400772,,,0.0,Lane blocked due to crash on Valley Blvd at Linden Ave.,Linden Ave,Bloomington,San Bernardino,CA,92316,US,US/Pacific,KRAL,2022-08-22 16:53:00,91.0,91.0,35.0,29.01,10.0,W,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530049,Source2,3,2022-08-21 22:24:10,2022-08-21 22:53:40,34.364811,-117.431198,,,0.0,#4 lane blocked due to crash on I-15 Southbound at Exit 138 Oak Hill Rd.,I-15,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2022-08-21 22:15:00,84.0,84.0,25.0,27.08,10.0,W,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-530056,Source3,2,2022-08-22 17:36:28,2022-08-22 18:21:26,37.998112,-121.808342,,,0.0,#2 lane blocked due to crash on CA-4 Eastbound near A St.,CA-4,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2022-08-22 17:53:00,87.0,87.0,37.0,29.86,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530057,Source3,3,2022-08-22 17:37:07,2022-08-22 18:22:04,38.633423,-121.500862,,,0.0,#2 lane blocked due to crash on I-80 Eastbound before Exit 88 Truxel Rd.,I-80,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,2022-08-22 17:35:00,97.0,97.0,22.0,29.76,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530061,Source2,1,2022-08-22 16:41:12,2022-08-22 17:26:09,38.283852,-122.667511,,,0.0,Crash on Ely Rd at Old Redwood Hwy.,Old Redwood Hwy,Penngrove,Sonoma,CA,94951-9615,US,US/Pacific,KO69,2022-08-22 16:35:00,81.0,81.0,48.0,29.87,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530062,Source2,2,2022-08-22 16:55:20,2022-08-22 17:25:07,38.386967,-122.716141,,,0.0,Lane blocked due to crash on US-101 Northbound near Exit 485 Todd Rd.,Redwood Hwy N,Santa Rosa,Sonoma,CA,95407,US,US/Pacific,KSTS,2022-08-22 16:53:00,97.0,97.0,23.0,29.75,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530066,Source2,2,2022-08-22 16:44:13,2022-08-22 17:13:53,37.364086,-121.901558,,,0.0,#1 lane blocked due to crash on US-101 Southbound after I-880 .,US-101,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2022-08-22 16:53:00,83.0,83.0,46.0,29.92,10.0,NNW,17.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530067,Source3,2,2022-08-22 17:07:39,2022-08-22 17:52:58,37.70851500000001,-122.163956,,,0.0,Crash on I-880 Southbound near Exits 33A 33B Marina Blvd.,I-880 S,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,2022-08-22 16:53:00,75.0,75.0,62.0,29.99,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530080,Source2,1,2022-08-22 17:15:56,2022-08-22 18:01:06,32.79295,-117.157959,,,0.3100000023841858,Exit ramp from CA-163 Northbound at Exits 5 5A 5B to Genesee Ave Northbound lane blocked due to crash.,CA-163 N,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2022-08-22 16:53:00,76.0,76.0,67.0,29.46,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530088,Source2,1,2022-08-22 16:27:16,2022-08-22 16:56:59,34.00935,-117.963562,,,0.0,Lane blocked due to crash on Shadybend Dr at Hacienda Blvd.,S Hacienda Blvd,Hacienda Heights,Los Angeles,CA,91745-2231,US,US/Pacific,KEMT,2022-08-22 16:53:00,84.0,84.0,47.0,29.76,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530114,Source2,3,2022-08-22 16:20:39,2022-08-22 16:50:27,33.839451000000004,-118.263329,,,0.0,HOV lane blocked due to crash on I-405 Northbound before Avalon Blvd.,Avalon Blvd,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,2022-08-22 15:53:00,74.0,74.0,66.0,29.85,10.0,W,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-530119,Source2,2,2022-08-22 16:28:13,2022-08-22 16:57:49,33.175289,-117.351334,,,0.7599999904632568,Entry ramp to CA-78 Eastbound at Exits 51B 51C from I-5 Southbound lane blocked due to crash.,I-5 S,Oceanside,San Diego,CA,92054,US,US/Pacific,KOKB,2022-08-22 16:52:00,75.0,75.0,71.0,29.86,9.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530120,Source2,2,2022-08-22 16:29:52,2022-08-22 16:58:34,34.165215,-118.382881,,,0.7799999713897705,#3 #4 #5 lane blocked due to crash on CA-170 Northbound between Riverside Dr and Magnolia Blvd.,CA-170,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,2022-08-22 16:53:00,86.0,86.0,44.0,29.06,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530130,Source2,1,2022-08-22 14:43:01,2022-08-22 15:12:40,36.851372,-120.055901,,,0.0,Lane blocked due to crash on Avenue 7 around CA-145.,Highway 145,Madera,Madera,CA,93637-9407,US,US/Pacific,KMAE,2022-08-22 14:53:00,96.0,96.0,23.0,29.66,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530131,Source3,1,2022-08-22 15:45:15,2022-08-22 16:15:03,34.023441,-118.1605,,,0.0,Lane blocked due to crash on Fraser Ave at Hubbard St .,Hubbard St,Los Angeles,Los Angeles,CA,90022-3110,US,US/Pacific,KCQT,2022-08-22 15:47:00,74.0,74.0,68.0,29.71,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530134,Source2,2,2022-08-22 15:56:25,2022-08-22 16:26:02,37.419254,-121.961121,,,0.0,#2 lane blocked due to crash on CA-237 Eastbound before Exit 7 1st St.,CA-237,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,2022-08-22 15:53:00,85.0,85.0,41.0,29.93,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530140,Source2,2,2022-08-22 16:46:59,2022-08-22 17:16:46,34.124283,-117.200714,,,0.0,Lane blocked due to crash on CA-210 Westbound before Base Line.,CA-210 W,Highland,San Bernardino,CA,92346,US,US/Pacific,KSBD,2022-08-22 16:57:00,95.0,95.0,25.0,28.65,6.0,WSW,12.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530160,Source2,3,2022-08-22 14:31:13,2022-08-22 15:18:16,37.604923,-122.065239,,,0.0,#2 lane blocked due to crash on I-880 Northbound at Whipple Rd.,I-880,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2022-08-22 14:54:00,76.0,76.0,56.0,29.97,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530161,Source2,3,2022-08-22 15:41:56,2022-08-22 16:26:49,37.991882,-122.307938,,,0.0,#1 lane blocked due to crash on I-80 Eastbound at Exit 20 Fitzgerald Dr.,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2022-08-22 15:53:00,93.0,93.0,29.0,29.88,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530162,Source2,2,2022-08-22 16:10:32,2022-08-22 16:40:07,33.925461,-118.208527,,,1.7599999904632568,Exit ramp from I-105 Westbound at Exit 12 to Long Beach Blvd Northbound lane blocked due to crash.,Fernwood Ave,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2022-08-22 15:53:00,74.0,74.0,66.0,29.85,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530168,Source2,2,2022-08-22 16:25:47,2022-08-22 16:55:18,34.131184000000005,-117.208092,,,0.0,Lane blocked due to crash on CA-210 Eastbound before CA-330.,CA-210 E,Highland,San Bernardino,CA,92346,US,US/Pacific,KSBD,2022-08-22 15:54:00,95.0,95.0,25.0,28.67,6.0,WSW,9.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530174,Source2,1,2022-08-22 15:11:02,2022-08-22 15:40:50,37.419868,-121.882111,,,0.0,Crash on I-680 Southbound around Exit 6 Landess Ave.,I-680 S,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2022-08-22 14:53:00,86.0,86.0,35.0,29.95,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530175,Source2,2,2022-08-22 11:04:59,2022-08-22 11:51:23,37.59288,-121.882217,,,0.0,Slow lane blocked due to crash on CA-84 Niles Canyon Rd Westbound at Pleasanton Sunol Rd.,Niles Canyon Rd,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2022-08-22 10:53:00,76.0,76.0,48.0,29.61,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-530176,Source2,2,2022-08-22 15:25:19,2022-08-22 16:10:05,33.771263,-117.996651,,,0.0,#1 #2 lane blocked and HOV lane blocked due to crash on CA-22 Eastbound after CA-39 Beach Blvd.,CA-22 E,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,2022-08-22 14:56:00,78.0,78.0,64.0,29.86,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530177,Source2,2,2022-08-22 15:11:46,2022-08-22 15:41:27,34.010303,-117.823463,,,0.0,Lane blocked due to crash on CA-60 Eastbound at Grand Ave.,Grand Ave,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2022-08-22 15:47:00,88.0,88.0,43.0,28.85,10.0,W,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530179,Source3,2,2022-08-22 15:32:16,2022-08-22 16:02:02,33.183506,-117.232071,,,0.0,Lane blocked due to crash on CA-78 Eastbound at Mar Vista Dr.,CA-78 E,Vista,San Diego,CA,92081,US,US/Pacific,KCRQ,2022-08-22 15:53:00,73.0,73.0,76.0,29.56,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530180,Source2,3,2022-08-22 15:15:39,2022-08-22 15:45:18,34.068069,-118.029434,,,0.0,HOV lane blocked and #1 #2 lane blocked due to crash on I-10 Eastbound at Peck Rd.,I-10,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2022-08-22 14:53:00,85.0,85.0,49.0,29.81,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530182,Source3,1,2022-08-22 14:49:33,2022-08-22 15:19:23,37.429531,-120.781578,,,0.0,Lane blocked due to crash on Delhi Ave at King St.,King St,Delhi,Merced,CA,95315,US,US/Pacific,KMER,2022-08-22 14:45:00,99.0,99.0,24.0,29.73,10.0,NNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530189,Source2,3,2022-08-22 15:05:54,2022-08-22 15:50:34,34.07008,-117.864456,,,0.0,#1 lane blocked due to crash on I-10 Westbound after Holt Ave .,I-10,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,2022-08-22 15:47:00,88.0,88.0,43.0,28.85,10.0,W,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530192,Source2,2,2022-08-22 15:44:52,2022-08-22 16:14:38,33.767952,-117.920273,,,0.0,Lane blocked due to crash on CA-22 Westbound at Harbor Blvd.,CA-22 W,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,2022-08-22 15:53:00,79.0,79.0,58.0,29.84,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530194,Source2,1,2022-08-22 15:53:57,2022-08-22 16:23:47,37.975822,-120.355278,,,0.0,Lane blocked due to crash on Sanguinetti Rd Eastbound at Mono Way.,Mono Way,Sonora,Tuolumne,CA,95370-5334,US,US/Pacific,KO22,2022-08-22 15:55:00,95.0,95.0,16.0,27.78,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530196,Source2,2,2022-08-22 15:54:35,2022-08-22 16:24:10,34.148327,-118.697876,,,0.0,#1 lane blocked due to crash on US-101 Southbound at Las Virgenes Rd.,US-101 S,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,2022-08-22 15:51:00,90.0,90.0,39.0,29.03,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530207,Source2,3,2022-08-22 15:10:10,2022-08-22 15:39:47,33.701702000000004,-117.775879,,,0.0,#2 lane blocked due to crash on I-5 Northbound at Yale Ave.,I-5,Irvine,Orange,CA,92620,US,US/Pacific,KSNA,2022-08-22 14:53:00,80.0,80.0,58.0,29.87,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530211,Source2,2,2022-08-22 14:26:18,2022-08-22 14:55:57,34.135811,-117.23632,,,0.0,#1 lane blocked due to crash on CA-210 Eastbound at Highland Ave .,E Highland Ave,San Bernardino,San Bernardino,CA,92404,US,US/Pacific,KSBD,2022-08-22 14:51:00,95.0,95.0,26.0,28.69,6.0,SW,8.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530229,Source2,2,2022-08-22 15:00:05,2022-08-22 15:29:38,34.033051,-118.130013,,,0.0,#2 lane blocked due to crash on CA-60 Eastbound before Garfield Ave.,CA-60 E,Montebello,Los Angeles,CA,90640,US,US/Pacific,KEMT,2022-08-22 14:53:00,85.0,85.0,49.0,29.81,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530230,Source2,3,2022-08-22 15:16:49,2022-08-22 15:46:30,34.072311,-118.081787,,,0.0,#3 lane blocked due to crash on I-10 Westbound before Walnut Grove Ave.,I-10 W,Rosemead,Los Angeles,CA,91770,US,US/Pacific,KEMT,2022-08-22 14:53:00,85.0,85.0,49.0,29.81,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-530231,Source2,3,2022-08-22 11:37:56,2022-08-22 12:24:44,37.360119,-121.84182,,,0.2700000107288361,Entry ramp to I-680 Southbound from CA-130 Westbound closed due to emergency repairs.,I-680 S,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2022-08-22 11:47:00,79.0,79.0,44.0,29.91,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
